Compactness,SurfaceArea,WallArea,RoofArea,Orientation,GlazingArea,GlazingDist,CoolLoad
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.9999999999999999,0.25,0.8,0.32601414216598446
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.33333333333333337,0.625,1.0,0.5768515072571639
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.9999999999999999,0.0,0.0,0.31410494975809466
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.9999999999999999,1.0,0.4,0.4376628209899517
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,1.0,0.2,0.6397469296613324
1.0,0.0,0.0,0.0,0.9999999999999999,0.625,0.6000000000000001,0.3360625232601414
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.0,0.25,1.0,0.3222925195385188
0.0,1.0,1.0,0.33333333333333304,0.6666666666666666,0.25,0.8,0.47376256047636767
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.9999999999999999,0.25,0.6000000000000001,0.3167100855973205
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.0,0.25,0.2,0.22887979158913285
0.0,1.0,1.0,0.33333333333333304,0.0,1.0,0.4,0.6818012653516933
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.9999999999999999,1.0,0.2,0.46073688128023804
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.9999999999999999,0.625,0.6000000000000001,0.5846669147748417
0.0,1.0,1.0,0.33333333333333304,0.9999999999999999,0.625,0.8,0.6084852995906215
1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.8,0.18682545589877186
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.33333333333333337,1.0,0.6000000000000001,0.8567175288425753
0.45454545454545414,0.5,0.0,1.0,0.33333333333333337,1.0,0.8,0.5597320431708225
0.0,1.0,1.0,0.33333333333333304,0.33333333333333337,1.0,1.0,0.6937104577595831
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.0,1.0,1.0,0.6475623371790101
1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.19761816151842204
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.9999999999999999,1.0,0.2,0.7379977670264236
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.33333333333333337,0.25,1.0,0.1343505768515072
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,0.25,0.2,0.4938593226646818
0.0,1.0,1.0,0.33333333333333304,0.6666666666666666,0.25,0.4,0.48418310383327146
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.0,1.0,0.4,0.6397469296613324
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.0,0.25,0.2,0.763676963155936
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.33333333333333337,1.0,0.4,0.6791961295124672
0.45454545454545414,0.5,0.0,1.0,0.33333333333333337,1.0,0.4,0.3487160401935244
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.9999999999999999,0.625,0.4,0.324525493114998
1.0,0.0,0.0,0.0,0.33333333333333337,0.625,1.0,0.32043170822478595
1.0,0.0,0.0,0.0,0.33333333333333337,0.625,0.6000000000000001,0.32080387048753256
1.0,0.0,0.0,0.0,0.33333333333333337,0.25,0.8,0.16970599181243018
0.45454545454545414,0.5,0.0,1.0,0.0,0.625,0.8,0.30852251581689616
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.0,0.625,1.0,0.6096017863788611
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.33333333333333337,1.0,1.0,0.3126163007071082
1.0,0.0,0.0,0.0,0.33333333333333337,0.25,0.2,0.19389653889095648
0.45454545454545414,0.5,0.0,1.0,0.9999999999999999,0.25,1.0,0.3766282098995163
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.33333333333333337,0.625,0.4,0.4272422776330481
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.0,0.25,0.4,0.2314849274283587
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,0.25,0.8,0.7703758838853739
0.0,1.0,1.0,0.33333333333333304,0.9999999999999999,0.625,0.2,0.5753628582061777
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.33333333333333337,0.25,0.4,0.5009304056568663
0.45454545454545414,0.5,0.0,1.0,0.0,0.25,1.0,0.17342761443989585
0.0,1.0,1.0,0.33333333333333304,0.33333333333333337,1.0,0.2,0.7327874953479717
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.0,0.625,0.6000000000000001,0.5653144771120208
1.0,0.0,0.0,0.0,0.9999999999999999,0.25,0.4,0.17603275027912169
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,0.625,0.8,0.8559732043170821
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.6666666666666666,0.25,0.4,0.3051730554521771
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.0,0.625,0.8,0.5619650167473017
0.6363636363636367,0.33333333333333304,0.19999999999999973,0.33333333333333304,0.0,0.0,0.0,0.26497953107554906
0.0,1.0,1.0,0.33333333333333304,0.33333333333333337,0.25,1.0,0.49088202456270935
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,1.0,0.8,0.9330107927056196
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.9999999999999999,0.25,0.4,0.8075921101600297
0.0,1.0,1.0,0.33333333333333304,0.6666666666666666,1.0,1.0,0.618905842947525
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.6666666666666666,0.25,0.4,0.13546706363974692
0.45454545454545414,0.5,0.0,1.0,0.6666666666666666,0.625,1.0,0.483438779307778
0.0,1.0,1.0,0.33333333333333304,0.6666666666666666,0.0,0.0,0.3211760327502792
0.45454545454545414,0.5,0.0,1.0,0.0,0.25,0.4,0.36285820617789366
0.0,1.0,1.0,0.33333333333333304,0.9999999999999999,1.0,1.0,0.6334201711946409
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.33333333333333337,0.625,0.8,0.9050986229996277
0.45454545454545414,0.5,0.0,1.0,0.0,1.0,1.0,0.3174544101228135
0.45454545454545414,0.5,0.0,1.0,0.9999999999999999,1.0,0.4,0.5842947525120953
0.13636363636363624,0.833333333333333,0.3999999999999999,1.0,0.6666666666666666,1.0,0.6000000000000001,0.6568663937476741
0.45454545454545414,0.5,0.0,1.0,0.33333333333333337,0.25,0.6000000000000001,0.3665798288053591
1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6000000000000001,0.47264607368812805
1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.2,0.19650167473018243
0.2727272727272725,0.6666666666666661,0.19999999999999973,1.0,0.6666666666666666,1.0,0.4,0.28991440267956825
0.0,1.0,1.0,0.33333333333333304,0.33333333333333337,1.0,0.4,0.7160401935243766
0.45454545454545414,0.5,0.0,1.0,0.33333333333333337,0.625,1.0,0.30777819129140294
0.45454545454545414,0.5,0.0,1.0,0.0,1.0,0.8,0.38593226646818024
