Compactness,SurfaceArea,WallArea,RoofArea,Orientation,GlazingArea,GlazingDist,HeatLoad
0.75,0.20000000000000018,0.20000000000000018,0.0,0.9999999999999999,1.0,0.2,0.6343449296817172
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.33333333333333337,0.25,0.4,0.6787564766839378
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.6666666666666666,0.625,0.4,0.8149518874907475
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.9999999999999999,0.25,0.8,0.40118430792005927
1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0022205773501110526
0.75,0.20000000000000018,0.20000000000000018,0.0,0.33333333333333337,1.0,0.8,0.6432272390821614
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.0,0.625,0.6000000000000001,0.8008882309400442
1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.4522575869726129
0.0,1.0,1.0000000000000004,0.0,0.0,1.0,1.0,0.7794226498889711
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.0,0.625,0.4,0.5210954848260549
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.6666666666666666,0.25,0.8,0.37453737971872697
0.0,1.0,1.0000000000000004,0.0,0.6666666666666666,0.25,0.2,0.5122131754256107
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.33333333333333337,0.25,0.2,0.3789785344189491
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.6666666666666666,1.0,0.6000000000000001,0.615840118430792
0.75,0.20000000000000018,0.20000000000000018,0.0,0.6666666666666666,1.0,0.2,0.6284233900814211
0.0,1.0,1.0000000000000004,0.0,0.33333333333333337,1.0,1.0,0.7720207253886011
0.75,0.20000000000000018,0.20000000000000018,0.0,0.33333333333333337,0.25,0.6000000000000001,0.3456698741672835
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.33333333333333337,0.625,0.8,0.5136935603256847
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.33333333333333337,0.625,1.0,0.5040710584752037
0.75,0.20000000000000018,0.20000000000000018,0.0,0.6666666666666666,0.625,0.8,0.45595854922279794
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,0.625,0.8,0.5070318282753516
0.75,0.20000000000000018,0.20000000000000018,0.0,0.9999999999999999,0.25,0.4,0.3456698741672835
0.0,1.0,1.0000000000000004,0.0,0.0,0.625,0.8,0.615840118430792
1.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.4,0.3190229459659512
0.75,0.20000000000000018,0.20000000000000018,0.0,0.0,1.0,1.0,0.4752035529237602
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.9999999999999999,0.625,0.8,0.5114729829755738
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.33333333333333337,0.625,0.8,0.7905255366395263
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.0,0.0,0.0,0.06217616580310886
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.0,0.25,0.4,0.40266469282013323
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.0,0.25,0.4,0.695780903034789
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,0.25,0.6000000000000001,0.4085862324204293
0.0,1.0,1.0000000000000004,0.0,0.9999999999999999,1.0,0.6000000000000001,0.7942264988897112
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.33333333333333337,0.625,0.4,0.8016284233900814
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.0,0.25,0.2,0.3774981495188749
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,1.0,0.6000000000000001,0.6447076239822354
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.6666666666666666,1.0,0.6000000000000001,0.9230199851961511
1.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.8,0.6269430051813472
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,0.25,0.2,0.4211695040710585
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.9999999999999999,1.0,0.2,0.99259807549963
1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.615099925980755
0.75,0.20000000000000018,0.20000000000000018,0.0,0.33333333333333337,0.625,0.8,0.4796447076239823
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.6666666666666666,0.625,0.6000000000000001,0.7883049592894154
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.0,1.0,0.4,0.6469282013323465
0.0,1.0,1.0000000000000004,0.0,0.33333333333333337,1.0,0.4,0.8304959289415248
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.33333333333333337,0.625,0.2,0.5122131754256107
