Compactness,SurfaceArea,WallArea,RoofArea,Orientation,GlazingArea,GlazingDist,CoolLoad
0.75,0.20000000000000018,0.20000000000000018,0.0,0.9999999999999999,0.625,0.6000000000000001,0.3415046491969568
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.6666666666666666,0.25,0.4,0.20456466610312762
1.0,0.0,0.0,0.0,0.33333333333333337,0.625,1.0,0.3110735418427727
0.75,0.20000000000000018,0.20000000000000018,0.0,0.33333333333333337,0.625,0.6000000000000001,0.3245984784446324
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.33333333333333337,0.625,0.6000000000000001,0.771766694843618
0.75,0.20000000000000018,0.20000000000000018,0.0,0.33333333333333337,1.0,0.2,0.5587489433643281
0.0,1.0,1.0000000000000004,0.0,0.9999999999999999,0.25,1.0,0.27472527472527475
0.75,0.20000000000000018,0.20000000000000018,0.0,0.0,0.25,0.8,0.2341504649196956
0.75,0.20000000000000018,0.20000000000000018,0.0,0.9999999999999999,0.0,0.0,0.0650887573964497
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.9999999999999999,0.25,0.4,0.7100591715976331
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.9999999999999999,0.625,0.8,0.4420963651732882
0.75,0.20000000000000018,0.20000000000000018,0.0,0.6666666666666666,0.25,1.0,0.28402366863905326
0.0,1.0,1.0000000000000004,0.0,0.33333333333333337,0.25,0.6000000000000001,0.2814877430262045
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.0,0.625,0.4,0.8089602704987319
0.583333333333333,0.40000000000000036,0.40000000000000036,0.0,0.6666666666666666,0.625,1.0,0.36517328825021134
0.0,1.0,1.0000000000000004,0.0,0.33333333333333337,0.625,0.6000000000000001,0.34319526627218944
0.75,0.20000000000000018,0.20000000000000018,0.0,0.0,0.625,0.8,0.31868131868131877
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.0,1.0,1.0,0.5697379543533391
0.16666666666666696,0.7999999999999998,0.8000000000000003,0.0,0.0,1.0,0.2,0.9991546914623836
1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0033812341504648735
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,0.625,0.8,0.4454775993237533
1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.437869822485207
0.0,1.0,1.0000000000000004,0.0,0.6666666666666666,0.625,1.0,0.31360946745562124
0.0,1.0,1.0000000000000004,0.0,0.6666666666666666,1.0,1.0,0.48267117497886713
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.6666666666666666,0.25,0.6000000000000001,0.22738799661876585
0.3333333333333339,0.5999999999999996,0.6000000000000001,0.0,0.0,0.25,0.2,0.25359256128486896
0.75,0.20000000000000018,0.20000000000000018,0.0,0.6666666666666666,0.625,0.6000000000000001,0.3947590870667793
1.0,0.0,0.0,0.0,0.9999999999999999,0.25,0.8,0.22231614539306832
0.75,0.20000000000000018,0.20000000000000018,0.0,0.6666666666666666,1.0,0.6000000000000001,0.4902789518174132
0.0,1.0,1.0000000000000004,0.0,0.0,1.0,0.6000000000000001,0.5071851225697378
